"doubles_uses,standard_uses,total_uses,season_number,team_name,league,role"
"6,5,11,18,Outlaws,ACADEMY,PLAYERB"
"2,6,8,18,Outlaws,ACADEMY,PLAYERC"
"4,6,10,18,Outlaws,ACADEMY,PLAYERD"
"2,4,6,18,Outlaws,ACADEMY,PLAYERE"
"3,4,7,18,Outlaws,ACADEMY,PLAYERF"
"0,5,5,18,Outlaws,CHAMPION,PLAYERA"
"6,5,11,18,Outlaws,CHAMPION,PLAYERB"
"6,5,11,18,Outlaws,CHAMPION,PLAYERC"
"2,7,9,18,Outlaws,CHAMPION,PLAYERD"
"5,4,9,18,Outlaws,CHAMPION,PLAYERE"
"3,2,5,18,Outlaws,CHAMPION,PLAYERF"
"0,1,1,18,Outlaws,CHAMPION,PLAYERG"
"6,6,12,18,Outlaws,MASTER,PLAYERA"
"6,5,11,18,Outlaws,MASTER,PLAYERB"
"2,4,6,18,Outlaws,MASTER,PLAYERC"
"2,6,8,18,Outlaws,MASTER,PLAYERD"
"1,8,9,18,Outlaws,MASTER,PLAYERE"
"3,1,4,18,Outlaws,MASTER,PLAYERF"
"4,8,12,18,Outlaws,PREMIER,PLAYERA"
"6,6,12,18,Outlaws,PREMIER,PLAYERB"
"3,8,11,18,Outlaws,PREMIER,PLAYERC"
"1,3,4,18,Outlaws,PREMIER,PLAYERD"
"6,5,11,18,Outlaws,PREMIER,PLAYERE"
"5,5,10,18,Pandas,ACADEMY,PLAYERA"
"4,6,10,18,Pandas,ACADEMY,PLAYERB"
"5,5,10,18,Pandas,ACADEMY,PLAYERC"
"2,7,9,18,Pandas,ACADEMY,PLAYERD"
"4,7,11,18,Pandas,ACADEMY,PLAYERE"
"4,4,8,18,Pandas,CHAMPION,PLAYERA"
"4,4,8,18,Pandas,CHAMPION,PLAYERB"
"5,5,10,18,Pandas,CHAMPION,PLAYERC"
"3,6,9,18,Pandas,CHAMPION,PLAYERD"
"3,5,8,18,Pandas,CHAMPION,PLAYERE"
"2,1,3,18,Pandas,CHAMPION,PLAYERF"
"3,5,8,18,Pandas,MASTER,PLAYERA"
"0,4,4,18,Pandas,MASTER,PLAYERB"
"0,3,3,18,Pandas,MASTER,PLAYERC"
"3,2,5,18,Pandas,MASTER,PLAYERD"
"3,3,6,18,Pandas,MASTER,PLAYERE"
"1,4,5,18,Pandas,MASTER,PLAYERF"
"5,5,10,18,Pandas,MASTER,PLAYERG"
"5,4,9,18,Pandas,MASTER,PLAYERH"
"6,4,10,18,Pandas,PREMIER,PLAYERA"
"6,6,12,18,Pandas,PREMIER,PLAYERB"
"2,6,8,18,Pandas,PREMIER,PLAYERC"
"1,6,7,18,Pandas,PREMIER,PLAYERD"
"4,4,8,18,Pandas,PREMIER,PLAYERE"
"1,4,5,18,Pandas,PREMIER,PLAYERF"
"5,6,11,18,Pirates,ACADEMY,PLAYERA"
"3,7,10,18,Pirates,ACADEMY,PLAYERB"
"1,2,3,18,Pirates,ACADEMY,PLAYERC"
"2,8,10,18,Pirates,ACADEMY,PLAYERD"
"6,3,9,18,Pirates,ACADEMY,PLAYERE"
"1,3,4,18,Pirates,ACADEMY,PLAYERF"
"3,1,4,18,Pirates,ACADEMY,PLAYERG"
"6,3,9,18,Pirates,CHAMPION,PLAYERA"
"4,7,11,18,Pirates,CHAMPION,PLAYERB"
"3,0,3,18,Pirates,CHAMPION,PLAYERC"
"2,7,9,18,Pirates,CHAMPION,PLAYERD"
"3,6,9,18,Pirates,CHAMPION,PLAYERE"
"2,4,6,18,Pirates,CHAMPION,PLAYERF"
"1,6,7,18,Pirates,FOUNDATION,PLAYERA"
"6,4,10,18,Pirates,FOUNDATION,PLAYERB"
"6,6,12,18,Pirates,FOUNDATION,PLAYERC"
"5,4,9,18,Pirates,FOUNDATION,PLAYERD"
"1,3,4,18,Pirates,FOUNDATION,PLAYERE"
"1,4,5,18,Pirates,FOUNDATION,PLAYERF"
"5,7,12,18,Pirates,MASTER,PLAYERA"
"0,4,4,18,Pirates,MASTER,PLAYERB"
"6,6,12,18,Pirates,MASTER,PLAYERC"
"4,7,11,18,Pirates,MASTER,PLAYERD"
"5,3,8,18,Pirates,MASTER,PLAYERE"
"0,4,4,18,Pirates,MASTER,PLAYERF"
"3,5,8,18,Puffins,ACADEMY,PLAYERA"
"1,4,5,18,Puffins,ACADEMY,PLAYERB"
"2,6,8,18,Puffins,ACADEMY,PLAYERC"
"4,5,9,18,Puffins,ACADEMY,PLAYERD"
"4,5,9,18,Puffins,ACADEMY,PLAYERE"
"6,5,11,18,Puffins,ACADEMY,PLAYERF"
"3,3,6,18,Puffins,CHAMPION,PLAYERA"
"6,5,11,18,Puffins,CHAMPION,PLAYERB"
"4,4,8,18,Puffins,CHAMPION,PLAYERC"
"2,6,8,18,Puffins,CHAMPION,PLAYERD"
"1,3,4,18,Puffins,CHAMPION,PLAYERE"
"0,2,2,18,Puffins,CHAMPION,PLAYERF"
"4,7,11,18,Puffins,CHAMPION,PLAYERG"
"6,6,12,18,Puffins,FOUNDATION,PLAYERA"
"0,2,2,18,Puffins,FOUNDATION,PLAYERB"
"4,6,10,18,Puffins,FOUNDATION,PLAYERC"
"4,6,10,18,Puffins,FOUNDATION,PLAYERD"
"5,5,10,18,Puffins,FOUNDATION,PLAYERE"
"1,3,4,18,Puffins,FOUNDATION,PLAYERF"
"0,2,2,18,Puffins,FOUNDATION,PLAYERG"
"3,6,9,18,Puffins,MASTER,PLAYERA"
"6,4,10,18,Puffins,MASTER,PLAYERB"
"6,3,9,18,Puffins,MASTER,PLAYERC"
"1,1,2,18,Puffins,MASTER,PLAYERD"
"4,5,9,18,Puffins,MASTER,PLAYERE"
"0,3,3,18,Puffins,MASTER,PLAYERF"
"0,4,4,18,Puffins,MASTER,PLAYERG"
"1,1,2,18,Puffins,MASTER,PLAYERH"
"5,7,12,18,Rhinos,ACADEMY,PLAYERA"
"2,3,5,18,Rhinos,ACADEMY,PLAYERB"
"1,1,2,18,Rhinos,ACADEMY,PLAYERC"
"3,7,10,18,Rhinos,ACADEMY,PLAYERD"
"2,4,6,18,Rhinos,ACADEMY,PLAYERE"
"4,3,7,18,Rhinos,ACADEMY,PLAYERF"
"4,5,9,18,Rhinos,ACADEMY,PLAYERG"
"2,7,9,18,Rhinos,CHAMPION,PLAYERA"
"4,2,6,18,Rhinos,CHAMPION,PLAYERB"
"6,6,12,18,Rhinos,CHAMPION,PLAYERC"
"1,2,3,18,Rhinos,CHAMPION,PLAYERD"
"3,5,8,18,Rhinos,CHAMPION,PLAYERE"
"4,6,10,18,Rhinos,CHAMPION,PLAYERF"
"1,3,4,18,Rhinos,CHAMPION,PLAYERG"
"2,7,9,18,Rhinos,MASTER,PLAYERA"
"6,6,12,18,Rhinos,MASTER,PLAYERB"
"2,5,7,18,Rhinos,MASTER,PLAYERC"
"2,5,7,18,Rhinos,MASTER,PLAYERD"
"3,3,6,18,Rhinos,MASTER,PLAYERE"
"3,4,7,18,Rhinos,MASTER,PLAYERF"
"2,2,4,18,Rhinos,MASTER,PLAYERG"
"4,8,12,18,Rhinos,PREMIER,PLAYERA"
"6,6,12,18,Rhinos,PREMIER,PLAYERB"
"0,2,2,18,Rhinos,PREMIER,PLAYERC"
"5,6,11,18,Rhinos,PREMIER,PLAYERD"
"0,4,4,18,Rhinos,PREMIER,PLAYERE"
"3,4,7,18,Rhinos,PREMIER,PLAYERF"
"3,5,8,18,Sabres,ACADEMY,PLAYERA"
"5,6,11,18,Sabres,ACADEMY,PLAYERB"
"5,7,12,18,Sabres,ACADEMY,PLAYERC"
"4,6,10,18,Sabres,ACADEMY,PLAYERD"
"1,1,2,18,Sabres,ACADEMY,PLAYERE"
"2,5,7,18,Sabres,ACADEMY,PLAYERF"
"3,6,9,18,Sabres,CHAMPION,PLAYERA"
"7,6,13,18,Sabres,CHAMPION,PLAYERB"
"5,7,12,18,Sabres,CHAMPION,PLAYERC"
"4,3,7,18,Sabres,CHAMPION,PLAYERD"
"0,1,1,18,Sabres,CHAMPION,PLAYERE"
"1,3,4,18,Sabres,CHAMPION,PLAYERF"
"1,3,4,18,Sabres,CHAMPION,PLAYERG"
"5,7,12,18,Sabres,FOUNDATION,PLAYERA"
"5,8,13,18,Sabres,FOUNDATION,PLAYERB"
"4,1,5,18,Sabres,FOUNDATION,PLAYERC"
"2,6,8,18,Sabres,FOUNDATION,PLAYERD"
"2,2,4,18,Sabres,FOUNDATION,PLAYERE"
"0,2,2,18,Sabres,FOUNDATION,PLAYERF"
"3,4,7,18,Sabres,FOUNDATION,PLAYERG"
"5,7,12,18,Sabres,MASTER,PLAYERA"
"0,5,5,18,Sabres,MASTER,PLAYERB"
"4,7,11,18,Sabres,MASTER,PLAYERC"
"6,4,10,18,Sabres,MASTER,PLAYERD"
"5,2,7,18,Sabres,MASTER,PLAYERE"
"4,5,9,18,Shadow,ACADEMY,PLAYERA"
"2,2,4,18,Shadow,ACADEMY,PLAYERB"
"6,5,11,18,Shadow,ACADEMY,PLAYERC"
"6,6,12,18,Shadow,ACADEMY,PLAYERD"
"0,1,1,18,Shadow,ACADEMY,PLAYERE"
"1,7,8,18,Shadow,ACADEMY,PLAYERF"
"1,4,5,18,Shadow,ACADEMY,PLAYERG"
"3,6,9,18,Shadow,CHAMPION,PLAYERA"
"3,5,8,18,Shadow,CHAMPION,PLAYERB"
"3,1,4,18,Shadow,CHAMPION,PLAYERC"
"3,4,7,18,Shadow,CHAMPION,PLAYERD"
"2,4,6,18,Shadow,CHAMPION,PLAYERE"
"2,5,7,18,Shadow,CHAMPION,PLAYERF"
"3,3,6,18,Shadow,CHAMPION,PLAYERG"
"1,2,3,18,Shadow,CHAMPION,PLAYERH"
"6,5,11,18,Shadow,MASTER,PLAYERA"
"2,1,3,18,Shadow,MASTER,PLAYERB"
"5,5,10,18,Shadow,MASTER,PLAYERC"
"1,1,2,18,Shadow,MASTER,PLAYERD"
"1,6,7,18,Shadow,MASTER,PLAYERE"
"4,7,11,18,Shadow,MASTER,PLAYERF"
"1,5,6,18,Shadow,MASTER,PLAYERG"
"6,5,11,18,Shadow,PREMIER,PLAYERA"
"1,8,9,18,Shadow,PREMIER,PLAYERB"
"1,6,7,18,Shadow,PREMIER,PLAYERC"
"5,6,11,18,Shadow,PREMIER,PLAYERD"
"4,3,7,18,Shadow,PREMIER,PLAYERE"
"3,2,5,18,Shadow,PREMIER,PLAYERF"
"5,6,11,18,Sharks,ACADEMY,PLAYERA"
"3,7,10,18,Sharks,ACADEMY,PLAYERB"
"3,5,8,18,Sharks,ACADEMY,PLAYERC"
"5,4,9,18,Sharks,ACADEMY,PLAYERD"
"4,8,12,18,Sharks,ACADEMY,PLAYERE"
"1,6,7,18,Sharks,CHAMPION,PLAYERA"
"4,5,9,18,Sharks,CHAMPION,PLAYERB"
"2,7,9,18,Sharks,CHAMPION,PLAYERC"
"5,3,8,18,Sharks,CHAMPION,PLAYERD"
"3,7,10,18,Sharks,CHAMPION,PLAYERE"
"5,3,8,18,Sharks,CHAMPION,PLAYERF"
"0,2,2,18,Sharks,FOUNDATION,PLAYERA"
"0,3,3,18,Sharks,FOUNDATION,PLAYERB"
"3,7,10,18,Sharks,FOUNDATION,PLAYERC"
"2,6,8,18,Sharks,FOUNDATION,PLAYERD"
"5,1,6,18,Sharks,FOUNDATION,PLAYERE"
"4,8,12,18,Sharks,FOUNDATION,PLAYERF"
"6,4,10,18,Sharks,FOUNDATION,PLAYERG"
"6,1,7,18,Sharks,MASTER,PLAYERB"
"1,1,2,18,Sharks,MASTER,PLAYERC"
"1,3,4,18,Sharks,MASTER,PLAYERD"
"5,4,9,18,Sharks,MASTER,PLAYERE"
"3,8,11,18,Sharks,MASTER,PLAYERF"
"2,6,8,18,Sharks,MASTER,PLAYERG"
"2,7,9,18,Sharks,MASTER,PLAYERH"
"3,6,9,18,Spartans,ACADEMY,PLAYERA"
"1,2,3,18,Spartans,ACADEMY,PLAYERB"
"1,4,5,18,Spartans,ACADEMY,PLAYERC"
"5,5,10,18,Spartans,ACADEMY,PLAYERD"
"5,5,10,18,Spartans,ACADEMY,PLAYERE"
"5,4,9,18,Spartans,ACADEMY,PLAYERF"
"1,1,2,18,Spartans,ACADEMY,PLAYERG"
"2,8,10,18,Spartans,CHAMPION,PLAYERA"
"4,1,5,18,Spartans,CHAMPION,PLAYERB"
"3,4,7,18,Spartans,CHAMPION,PLAYERC"
"4,5,9,18,Spartans,CHAMPION,PLAYERD"
"1,5,6,18,Spartans,CHAMPION,PLAYERE"
"4,5,9,18,Spartans,CHAMPION,PLAYERF"
"2,2,4,18,Spartans,CHAMPION,PLAYERG"
"6,4,10,18,Spartans,MASTER,PLAYERA"
"1,3,4,18,Spartans,MASTER,PLAYERB"
"4,7,11,18,Spartans,MASTER,PLAYERC"
"3,6,9,18,Spartans,MASTER,PLAYERD"
"4,8,12,18,Spartans,MASTER,PLAYERE"
"2,3,5,18,Spartans,MASTER,PLAYERF"
"4,8,12,18,Spartans,PREMIER,PLAYERA"
"4,8,12,18,Spartans,PREMIER,PLAYERB"
"6,5,11,18,Spartans,PREMIER,PLAYERC"
"1,2,3,18,Spartans,PREMIER,PLAYERD"
"2,3,5,18,Spartans,PREMIER,PLAYERE"
"1,4,5,18,Spartans,PREMIER,PLAYERF"
"2,8,10,18,Spectre,ACADEMY,PLAYERA"
"2,5,7,18,Spectre,ACADEMY,PLAYERB"
"5,5,10,18,Spectre,ACADEMY,PLAYERC"
"4,3,7,18,Spectre,ACADEMY,PLAYERD"
"6,3,9,18,Spectre,ACADEMY,PLAYERE"
"2,6,8,18,Spectre,ACADEMY,PLAYERF"
"0,8,8,18,Spectre,CHAMPION,PLAYERA"
"1,2,3,18,Spectre,CHAMPION,PLAYERB"
"6,6,12,18,Spectre,CHAMPION,PLAYERC"
"3,3,6,18,Spectre,CHAMPION,PLAYERD"
"6,3,9,18,Spectre,CHAMPION,PLAYERE"
"3,5,8,18,Spectre,CHAMPION,PLAYERF"
"0,3,3,18,Spectre,CHAMPION,PLAYERG"
"1,2,3,18,Spectre,CHAMPION,PLAYERH"
"2,3,5,18,Spectre,FOUNDATION,PLAYERA"
"4,8,12,18,Spectre,FOUNDATION,PLAYERB"
"6,6,12,18,Spectre,FOUNDATION,PLAYERC"
"2,3,5,18,Spectre,FOUNDATION,PLAYERD"
"4,4,8,18,Spectre,FOUNDATION,PLAYERE"
"3,8,11,18,Spectre,FOUNDATION,PLAYERF"
"1,2,3,18,Spectre,MASTER,PLAYERA"
"4,6,10,18,Spectre,MASTER,PLAYERB"
"6,6,12,18,Spectre,MASTER,PLAYERC"
"3,7,10,18,Spectre,MASTER,PLAYERD"
"0,4,4,18,Spectre,MASTER,PLAYERE"
"6,6,12,18,Spectre,MASTER,PLAYERF"
"0,2,2,18,Tyrants,ACADEMY,PLAYERA"
"4,5,9,18,Tyrants,ACADEMY,PLAYERB"
"5,5,10,18,Tyrants,ACADEMY,PLAYERC"
"4,6,10,18,Tyrants,ACADEMY,PLAYERD"
"2,4,6,18,Tyrants,ACADEMY,PLAYERE"
"1,3,4,18,Tyrants,ACADEMY,PLAYERF"
"4,5,9,18,Tyrants,ACADEMY,PLAYERG"
"6,5,11,18,Tyrants,CHAMPION,PLAYERA"
"5,6,11,18,Tyrants,CHAMPION,PLAYERB"
"3,5,8,18,Tyrants,CHAMPION,PLAYERC"
"2,5,7,18,Tyrants,CHAMPION,PLAYERD"
"2,2,4,18,Tyrants,CHAMPION,PLAYERE"
"0,2,2,18,Tyrants,CHAMPION,PLAYERF"
"2,5,7,18,Tyrants,CHAMPION,PLAYERG"
"3,5,8,18,Tyrants,FOUNDATION,PLAYERA"
"5,3,8,18,Tyrants,FOUNDATION,PLAYERB"
"2,2,4,18,Tyrants,FOUNDATION,PLAYERC"
"3,8,11,18,Tyrants,FOUNDATION,PLAYERD"
"4,7,11,18,Tyrants,FOUNDATION,PLAYERE"
"3,5,8,18,Tyrants,FOUNDATION,PLAYERG"
"6,6,12,18,Tyrants,MASTER,PLAYERA"
"1,3,4,18,Tyrants,MASTER,PLAYERB"
"2,5,7,18,Tyrants,MASTER,PLAYERC"
"3,4,7,18,Tyrants,MASTER,PLAYERD"
"3,6,9,18,Tyrants,MASTER,PLAYERE"
"5,7,12,18,Tyrants,MASTER,PLAYERF"
"1,0,1,18,Waivers,CHAMPION,NONE"
"1,1,2,18,Waivers,PREMIER,NONE"
"5,7,12,18,Wizards,ACADEMY,PLAYERA"
"5,7,12,18,Wizards,ACADEMY,PLAYERB"
"3,5,8,18,Wizards,ACADEMY,PLAYERC"
"6,5,11,18,Wizards,ACADEMY,PLAYERD"
"3,5,8,18,Wizards,ACADEMY,PLAYERE"
"0,1,1,18,Wizards,ACADEMY,PLAYERF"
"0,1,1,18,Wizards,ACADEMY,PLAYERG"
"3,7,10,18,Wizards,CHAMPION,PLAYERA"
"6,3,9,18,Wizards,CHAMPION,PLAYERB"
"1,2,3,18,Wizards,CHAMPION,PLAYERC"
"2,8,10,18,Wizards,CHAMPION,PLAYERD"
"2,0,2,18,Wizards,CHAMPION,PLAYERE"
"4,5,9,18,Wizards,CHAMPION,PLAYERF"
"3,5,8,18,Wizards,CHAMPION,PLAYERG"
"4,7,11,18,Wizards,FOUNDATION,PLAYERA"
"3,8,11,18,Wizards,FOUNDATION,PLAYERB"
"4,4,8,18,Wizards,FOUNDATION,PLAYERC"
"4,5,9,18,Wizards,FOUNDATION,PLAYERD"
"4,3,7,18,Wizards,FOUNDATION,PLAYERE"
"0,1,1,18,Wizards,FOUNDATION,PLAYERF"
"1,2,3,18,Wizards,FOUNDATION,PLAYERG"
"2,3,5,18,Wizards,MASTER,PLAYERA"
"6,5,11,18,Wizards,MASTER,PLAYERB"
"4,7,11,18,Wizards,MASTER,PLAYERC"
"3,3,6,18,Wizards,MASTER,PLAYERD"
"4,7,11,18,Wizards,MASTER,PLAYERE"
"2,5,7,18,Wizards,MASTER,PLAYERF"
"2,6,8,18,Wolves,ACADEMY,PLAYERA"
"7,3,10,18,Wolves,ACADEMY,PLAYERB"
"5,5,10,18,Wolves,ACADEMY,PLAYERC"
"3,6,9,18,Wolves,ACADEMY,PLAYERD"
"1,8,9,18,Wolves,ACADEMY,PLAYERE"
"0,3,3,18,Wolves,ACADEMY,PLAYERF"
"5,7,12,18,Wolves,CHAMPION,PLAYERA"
"3,6,9,18,Wolves,CHAMPION,PLAYERB"
"3,8,11,18,Wolves,CHAMPION,PLAYERC"
"3,1,4,18,Wolves,CHAMPION,PLAYERD"
"2,5,7,18,Wolves,CHAMPION,PLAYERE"
"2,1,3,18,Wolves,CHAMPION,PLAYERF"
"3,2,5,18,Wolves,CHAMPION,PLAYERG"
"2,8,10,18,Wolves,MASTER,PLAYERA"
"3,7,10,18,Wolves,MASTER,PLAYERB"
"2,2,4,18,Wolves,MASTER,PLAYERC"
"4,8,12,18,Wolves,MASTER,PLAYERD"
"6,5,11,18,Wolves,MASTER,PLAYERE"
"2,1,3,18,Wolves,MASTER,PLAYERF"
"2,1,3,18,Wolves,MASTER,PLAYERG"
"4,8,12,18,Wolves,PREMIER,PLAYERA"
"4,8,12,18,Wolves,PREMIER,PLAYERB"
"3,4,7,18,Wolves,PREMIER,PLAYERC"
"1,4,5,18,Wolves,PREMIER,PLAYERD"
"5,3,8,18,Wolves,PREMIER,PLAYERE"
"4,3,7,18,Wolves,PREMIER,PLAYERF"
"3,5,8,17,Aviators,ACADEMY,PLAYERA"
"0,2,2,17,Aviators,ACADEMY,PLAYERB"
"3,6,9,17,Aviators,ACADEMY,PLAYERC"
"1,7,8,17,Aviators,ACADEMY,PLAYERD"
"5,4,9,17,Aviators,ACADEMY,PLAYERE"
"6,6,12,17,Aviators,ACADEMY,PLAYERF"
"2,3,5,17,Aviators,ACADEMY,PLAYERH"
"5,7,12,17,Aviators,CHAMPION,PLAYERA"
"1,6,7,17,Aviators,CHAMPION,PLAYERB"
"6,3,9,17,Aviators,CHAMPION,PLAYERC"
"0,1,1,17,Aviators,CHAMPION,PLAYERD"
"3,8,11,17,Aviators,CHAMPION,PLAYERE"
"4,4,8,17,Aviators,CHAMPION,PLAYERF"
"1,1,2,17,Aviators,CHAMPION,PLAYERG"
"2,0,2,17,Aviators,CHAMPION,PLAYERH"
"6,6,12,17,Aviators,MASTER,PLAYERA"
"2,2,4,17,Aviators,MASTER,PLAYERB"
"3,5,8,17,Aviators,MASTER,PLAYERC"
"5,7,12,17,Aviators,MASTER,PLAYERD"
"3,3,6,17,Aviators,MASTER,PLAYERE"
"1,1,2,17,Aviators,MASTER,PLAYERF"
"0,7,7,17,Aviators,MASTER,PLAYERG"
"4,8,12,17,Aviators,PREMIER,PLAYERA"
"4,8,12,17,Aviators,PREMIER,PLAYERB"
"4,8,12,17,Aviators,PREMIER,PLAYERC"
"5,1,6,17,Aviators,PREMIER,PLAYERD"
"1,5,6,17,Aviators,PREMIER,PLAYERE"
"2,0,2,17,Aviators,PREMIER,PLAYERF"
"1,4,5,17,Bears,ACADEMY,PLAYERA"
"1,4,5,17,Bears,ACADEMY,PLAYERB"
"6,6,12,17,Bears,ACADEMY,PLAYERC"
"4,6,10,17,Bears,ACADEMY,PLAYERD"
"6,6,12,17,Bears,ACADEMY,PLAYERF"
"2,4,6,17,Bears,ACADEMY,PLAYERG"
"2,5,7,17,Bears,CHAMPION,PLAYERA"
"2,4,6,17,Bears,CHAMPION,PLAYERB"
"4,3,7,17,Bears,CHAMPION,PLAYERC"
"4,5,9,17,Bears,CHAMPION,PLAYERD"
"5,6,11,17,Bears,CHAMPION,PLAYERE"
"1,4,5,17,Bears,CHAMPION,PLAYERF"
"2,3,5,17,Bears,CHAMPION,PLAYERG"
"5,7,12,17,Bears,MASTER,PLAYERA"
"4,8,12,17,Bears,MASTER,PLAYERB"
"1,4,5,17,Bears,MASTER,PLAYERC"
"3,7,10,17,Bears,MASTER,PLAYERD"
"0,1,1,17,Bears,MASTER,PLAYERE"
"5,3,8,17,Bears,MASTER,PLAYERF"
"2,0,2,17,Bears,MASTER,PLAYERG"
"5,7,12,17,Bears,PREMIER,PLAYERA"
"4,7,11,17,Bears,PREMIER,PLAYERB"
"6,6,12,17,Bears,PREMIER,PLAYERC"
"2,6,8,17,Bears,PREMIER,PLAYERD"
"2,2,4,17,Bears,PREMIER,PLAYERE"
"1,2,3,17,Bears,PREMIER,PLAYERF"
"4,7,11,17,Blizzard,ACADEMY,PLAYERA"
"2,1,3,17,Blizzard,ACADEMY,PLAYERB"
"4,3,7,17,Blizzard,ACADEMY,PLAYERC"
"3,7,10,17,Blizzard,ACADEMY,PLAYERD"
"2,7,9,17,Blizzard,ACADEMY,PLAYERE"
"0,3,3,17,Blizzard,ACADEMY,PLAYERF"
"4,3,7,17,Blizzard,ACADEMY,PLAYERG"
"6,5,11,17,Blizzard,CHAMPION,PLAYERA"
"4,8,12,17,Blizzard,CHAMPION,PLAYERB"
"1,4,5,17,Blizzard,CHAMPION,PLAYERC"
"5,5,10,17,Blizzard,CHAMPION,PLAYERD"
"2,3,5,17,Blizzard,CHAMPION,PLAYERE"
"1,3,4,17,Blizzard,CHAMPION,PLAYERF"
"1,2,3,17,Blizzard,CHAMPION,PLAYERG"
"5,6,11,17,Blizzard,MASTER,PLAYERA"
"5,7,12,17,Blizzard,MASTER,PLAYERB"
"1,2,3,17,Blizzard,MASTER,PLAYERC"
"5,4,9,17,Blizzard,MASTER,PLAYERD"
"1,8,9,17,Blizzard,MASTER,PLAYERE"
"3,3,6,17,Blizzard,MASTER,PLAYERF"
"6,6,12,17,Blizzard,PREMIER,PLAYERA"
"3,4,7,17,Blizzard,PREMIER,PLAYERB"
"0,4,4,17,Blizzard,PREMIER,PLAYERC"
"5,3,8,17,Blizzard,PREMIER,PLAYERD"
"0,3,3,17,Blizzard,PREMIER,PLAYERE"
"6,6,12,17,Blizzard,PREMIER,PLAYERF"
"0,4,4,17,Blizzard,PREMIER,PLAYERG"
"6,5,11,17,Bulls,ACADEMY,PLAYERA"
"0,1,1,17,Bulls,ACADEMY,PLAYERB"
"5,4,9,17,Bulls,ACADEMY,PLAYERC"
"2,8,10,17,Bulls,ACADEMY,PLAYERD"
"1,2,3,17,Bulls,ACADEMY,PLAYERE"
"5,7,12,17,Bulls,ACADEMY,PLAYERF"
"1,3,4,17,Bulls,ACADEMY,PLAYERG"
"4,4,8,17,Bulls,CHAMPION,PLAYERA"
"2,8,10,17,Bulls,CHAMPION,PLAYERB"
"6,4,10,17,Bulls,CHAMPION,PLAYERC"
"0,1,1,17,Bulls,CHAMPION,PLAYERD"
"3,6,9,17,Bulls,CHAMPION,PLAYERE"
"5,7,12,17,Bulls,CHAMPION,PLAYERF"
"4,6,10,17,Bulls,MASTER,PLAYERA"
"6,6,12,17,Bulls,MASTER,PLAYERB"
"4,8,12,17,Bulls,MASTER,PLAYERC"
"5,4,9,17,Bulls,MASTER,PLAYERD"
"1,5,6,17,Bulls,MASTER,PLAYERE"
"0,1,1,17,Bulls,MASTER,PLAYERF"
"5,7,12,17,Bulls,PREMIER,PLAYERA"
"6,6,12,17,Bulls,PREMIER,PLAYERB"
"4,8,12,17,Bulls,PREMIER,PLAYERC"
"3,2,5,17,Bulls,PREMIER,PLAYERD"
"3,6,9,17,Bulls,PREMIER,PLAYERE"
"0,1,1,17,Bulls,PREMIER,PLAYERF"
"2,6,8,17,Comets,ACADEMY,PLAYERA"
"3,8,11,17,Comets,ACADEMY,PLAYERB"
"5,5,10,17,Comets,ACADEMY,PLAYERC"
"5,6,11,17,Comets,ACADEMY,PLAYERD"
"1,3,4,17,Comets,ACADEMY,PLAYERE"
"4,0,4,17,Comets,ACADEMY,PLAYERF"
"0,2,2,17,Comets,ACADEMY,PLAYERG"
"1,3,4,17,Comets,CHAMPION,PLAYERA"
"3,7,10,17,Comets,CHAMPION,PLAYERB"
"3,2,5,17,Comets,CHAMPION,PLAYERC"
"2,6,8,17,Comets,CHAMPION,PLAYERD"
"6,2,8,17,Comets,CHAMPION,PLAYERE"
"2,5,7,17,Comets,CHAMPION,PLAYERF"
"0,3,3,17,Comets,CHAMPION,PLAYERG"
"3,2,5,17,Comets,CHAMPION,PLAYERH"
"5,4,9,17,Comets,FOUNDATION,PLAYERA"
"5,6,11,17,Comets,FOUNDATION,PLAYERB"
"4,8,12,17,Comets,FOUNDATION,PLAYERC"
"1,1,2,17,Comets,FOUNDATION,PLAYERD"
"1,3,4,17,Comets,FOUNDATION,PLAYERE"
"4,7,11,17,Comets,FOUNDATION,PLAYERF"
"0,1,1,17,Comets,FOUNDATION,PLAYERG"
"0,2,2,17,Comets,MASTER,PLAYERA"
"4,7,11,17,Comets,MASTER,PLAYERB"
"0,4,4,17,Comets,MASTER,PLAYERC"
"4,7,11,17,Comets,MASTER,PLAYERD"
"5,3,8,17,Comets,MASTER,PLAYERE"
"1,2,3,17,Comets,MASTER,PLAYERF"
"6,5,11,17,Comets,MASTER,PLAYERG"
"4,7,11,17,Demolition,ACADEMY,PLAYERA"
"2,5,7,17,Demolition,ACADEMY,PLAYERB"
"1,6,7,17,Demolition,ACADEMY,PLAYERC"
"2,7,9,17,Demolition,ACADEMY,PLAYERD"
"6,1,7,17,Demolition,ACADEMY,PLAYERE"
"5,2,7,17,Demolition,ACADEMY,PLAYERF"
"0,2,2,17,Demolition,ACADEMY,PLAYERG"
"2,3,5,17,Demolition,CHAMPION,PLAYERA"
"3,3,6,17,Demolition,CHAMPION,PLAYERB"
"5,6,11,17,Demolition,CHAMPION,PLAYERC"
"5,7,12,17,Demolition,CHAMPION,PLAYERD"
"3,4,7,17,Demolition,CHAMPION,PLAYERE"
"1,5,6,17,Demolition,CHAMPION,PLAYERF"
"1,2,3,17,Demolition,CHAMPION,PLAYERG"
