"match_id,fixture_id,match_group_id,scheduling_start_time,scheduling_end_time,home,away,league,game_mode,home_wins,away_wins,winning_team"
"54234,9452,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Wizards,Tyrants,Foundation League,Doubles,4,1,Wizards"
"54229,9452,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Wizards,Tyrants,Master League,Standard,2,3,Tyrants"
"54231,9452,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Wizards,Tyrants,Champion League,Standard,5,0,Wizards"
"54233,9452,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Wizards,Tyrants,Academy League,Standard,3,2,Wizards"
"54235,9452,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Wizards,Tyrants,Foundation League,Standard,2,3,Tyrants"
"54236,9453,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bears,Express,Premier League,Doubles,2,3,Express"
"54238,9453,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bears,Express,Master League,Doubles,4,1,Bears"
"54240,9453,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bears,Express,Champion League,Doubles,1,4,Express"
"54242,9453,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bears,Express,Academy League,Doubles,5,0,Bears"
"54237,9453,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bears,Express,Premier League,Standard,3,2,Bears"
"54239,9453,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bears,Express,Master League,Standard,3,2,Bears"
"54241,9453,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bears,Express,Champion League,Standard,3,2,Bears"
"54243,9453,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bears,Express,Academy League,Standard,4,1,Bears"
"54244,9454,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bulls,Knights,Premier League,Doubles,4,1,Bulls"
"54246,9454,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bulls,Knights,Master League,Doubles,3,2,Bulls"
"54248,9454,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bulls,Knights,Champion League,Doubles,4,1,Bulls"
"54250,9454,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bulls,Knights,Academy League,Doubles,1,4,Knights"
"54245,9454,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bulls,Knights,Premier League,Standard,3,2,Bulls"
"54247,9454,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bulls,Knights,Master League,Standard,3,2,Bulls"
"54249,9454,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bulls,Knights,Champion League,Standard,3,2,Bulls"
"54251,9454,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Bulls,Knights,Academy League,Standard,0,5,Knights"
"54252,9455,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Pandas,Outlaws,Premier League,Doubles,5,0,Pandas"
"54254,9455,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Pandas,Outlaws,Master League,Doubles,2,3,Outlaws"
"54256,9455,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Pandas,Outlaws,Champion League,Doubles,1,4,Outlaws"
"54258,9455,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Pandas,Outlaws,Academy League,Doubles,3,2,Pandas"
"54253,9455,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Pandas,Outlaws,Premier League,Standard,2,3,Outlaws"
"54255,9455,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Pandas,Outlaws,Master League,Standard,2,3,Outlaws"
"54257,9455,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Pandas,Outlaws,Champion League,Standard,0,5,Outlaws"
"54259,9455,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Pandas,Outlaws,Academy League,Standard,5,0,Pandas"
"54260,9456,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Rhinos,Spartans,Premier League,Doubles,5,0,Rhinos"
"54262,9456,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Rhinos,Spartans,Master League,Doubles,4,1,Rhinos"
"54264,9456,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Rhinos,Spartans,Champion League,Doubles,4,1,Rhinos"
"54266,9456,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Rhinos,Spartans,Academy League,Doubles,4,1,Rhinos"
"54261,9456,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Rhinos,Spartans,Premier League,Standard,3,2,Rhinos"
"54263,9456,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Rhinos,Spartans,Master League,Standard,1,4,Spartans"
"54265,9456,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Rhinos,Spartans,Champion League,Standard,2,3,Spartans"
"54267,9456,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Rhinos,Spartans,Academy League,Standard,5,0,Rhinos"
"54268,9457,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Demolition,Ducks,Master League,Doubles,1,4,Ducks"
"54270,9457,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Demolition,Ducks,Champion League,Doubles,0,5,Ducks"
"54272,9457,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Demolition,Ducks,Academy League,Doubles,2,3,Ducks"
"54274,9457,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Demolition,Ducks,Foundation League,Doubles,2,3,Ducks"
"54269,9457,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Demolition,Ducks,Master League,Standard,5,0,Demolition"
"54271,9457,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Demolition,Ducks,Champion League,Standard,3,2,Demolition"
"54273,9457,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Demolition,Ducks,Academy League,Standard,2,3,Ducks"
"54275,9457,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Demolition,Ducks,Foundation League,Standard,3,2,Demolition"
"54276,9458,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Dodgers,Hawks,Master League,Doubles,1,4,Hawks"
"54278,9458,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Dodgers,Hawks,Champion League,Doubles,0,5,Hawks"
"54280,9458,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Dodgers,Hawks,Academy League,Doubles,4,1,Dodgers"
"54282,9458,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Dodgers,Hawks,Foundation League,Doubles,2,3,Hawks"
"54277,9458,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Dodgers,Hawks,Master League,Standard,2,3,Hawks"
"54279,9458,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Dodgers,Hawks,Champion League,Standard,2,3,Hawks"
"54281,9458,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Dodgers,Hawks,Academy League,Standard,2,3,Hawks"
"54283,9458,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Dodgers,Hawks,Foundation League,Standard,2,3,Hawks"
"54284,9459,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Elite,Pirates,Master League,Doubles,3,2,Elite"
"54286,9459,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Elite,Pirates,Champion League,Doubles,4,1,Elite"
"54288,9459,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Elite,Pirates,Academy League,Doubles,2,3,Pirates"
"54290,9459,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Elite,Pirates,Foundation League,Doubles,1,4,Pirates"
"54285,9459,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Elite,Pirates,Master League,Standard,2,3,Pirates"
"54287,9459,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Elite,Pirates,Champion League,Standard,4,1,Elite"
"54289,9459,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Elite,Pirates,Academy League,Standard,3,2,Elite"
"54291,9459,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Elite,Pirates,Foundation League,Standard,1,4,Pirates"
"54292,9460,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Flames,Sharks,Master League,Doubles,3,2,Flames"
"54294,9460,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Flames,Sharks,Champion League,Doubles,3,2,Flames"
"54296,9460,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Flames,Sharks,Academy League,Doubles,5,0,Flames"
"54298,9460,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Flames,Sharks,Foundation League,Doubles,1,4,Sharks"
"54293,9460,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Flames,Sharks,Master League,Standard,2,3,Sharks"
"54295,9460,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Flames,Sharks,Champion League,Standard,4,1,Flames"
"54297,9460,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Flames,Sharks,Academy League,Standard,4,1,Flames"
"54299,9460,298,2025-03-27 00:00:00,2025-03-30 23:59:00,Flames,Sharks,Foundation League,Standard,2,3,Sharks"
"54300,9461,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Foxes,Sabres,Master League,Doubles,4,1,Foxes"
"54302,9461,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Foxes,Sabres,Champion League,Doubles,3,2,Foxes"
"54304,9461,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Foxes,Sabres,Academy League,Doubles,0,5,Sabres"
"54306,9461,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Foxes,Sabres,Foundation League,Doubles,2,3,Sabres"
"54301,9461,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Foxes,Sabres,Master League,Standard,5,0,Foxes"
"54303,9461,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Foxes,Sabres,Champion League,Standard,3,2,Foxes"
"54305,9461,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Foxes,Sabres,Academy League,Standard,1,4,Sabres"
"54307,9461,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Foxes,Sabres,Foundation League,Standard,3,2,Foxes"
"54308,9462,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Tyrants,Puffins,Master League,Doubles,4,1,Tyrants"
"54310,9462,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Tyrants,Puffins,Champion League,Doubles,3,2,Tyrants"
"54312,9462,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Tyrants,Puffins,Academy League,Doubles,3,2,Tyrants"
"54314,9462,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Tyrants,Puffins,Foundation League,Doubles,0,5,Puffins"
"54309,9462,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Tyrants,Puffins,Master League,Standard,4,1,Tyrants"
"54311,9462,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Tyrants,Puffins,Champion League,Standard,1,4,Puffins"
"54313,9462,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Tyrants,Puffins,Academy League,Standard,3,2,Tyrants"
"54315,9462,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Tyrants,Puffins,Foundation League,Standard,3,2,Tyrants"
"54316,9463,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Comets,Spectre,Master League,Doubles,3,2,Comets"
"54318,9463,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Comets,Spectre,Champion League,Doubles,3,2,Comets"
"54320,9463,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Comets,Spectre,Academy League,Doubles,1,4,Spectre"
"54322,9463,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Comets,Spectre,Foundation League,Doubles,2,3,Spectre"
"54317,9463,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Comets,Spectre,Master League,Standard,4,1,Comets"
"54319,9463,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Comets,Spectre,Champion League,Standard,4,1,Comets"
"54321,9463,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Comets,Spectre,Academy League,Standard,1,4,Spectre"
"54323,9463,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Comets,Spectre,Foundation League,Standard,5,0,Comets"
"54324,9464,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wizards,Eclipse,Master League,Doubles,4,1,Wizards"
"54326,9464,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wizards,Eclipse,Champion League,Doubles,5,0,Wizards"
"54328,9464,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wizards,Eclipse,Academy League,Doubles,5,0,Wizards"
"54330,9464,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wizards,Eclipse,Foundation League,Doubles,3,2,Wizards"
"54325,9464,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wizards,Eclipse,Master League,Standard,5,0,Wizards"
"54327,9464,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wizards,Eclipse,Champion League,Standard,4,1,Wizards"
"54329,9464,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wizards,Eclipse,Academy League,Standard,2,3,Eclipse"
"54331,9464,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wizards,Eclipse,Foundation League,Standard,0,5,Eclipse"
"54332,9465,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Aviators,Hurricanes,Premier League,Doubles,2,3,Hurricanes"
"54334,9465,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Aviators,Hurricanes,Master League,Doubles,2,3,Hurricanes"
"54336,9465,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Aviators,Hurricanes,Champion League,Doubles,3,2,Aviators"
"54338,9465,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Aviators,Hurricanes,Academy League,Doubles,2,3,Hurricanes"
"54333,9465,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Aviators,Hurricanes,Premier League,Standard,2,3,Hurricanes"
"54335,9465,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Aviators,Hurricanes,Master League,Standard,0,5,Hurricanes"
"54337,9465,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Aviators,Hurricanes,Champion League,Standard,2,3,Hurricanes"
"54339,9465,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Aviators,Hurricanes,Academy League,Standard,2,3,Hurricanes"
"54340,9466,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Jets,Hive,Premier League,Doubles,1,4,Hive"
"54342,9466,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Jets,Hive,Master League,Doubles,1,4,Hive"
"54344,9466,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Jets,Hive,Champion League,Doubles,5,0,Jets"
"54346,9466,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Jets,Hive,Academy League,Doubles,2,3,Hive"
"54341,9466,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Jets,Hive,Premier League,Standard,3,2,Jets"
"54343,9466,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Jets,Hive,Master League,Standard,2,3,Hive"
"54345,9466,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Jets,Hive,Champion League,Standard,4,1,Jets"
"54347,9466,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Jets,Hive,Academy League,Standard,3,2,Jets"
"54348,9467,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Blizzard,Shadow,Premier League,Doubles,3,2,Blizzard"
"54350,9467,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Blizzard,Shadow,Master League,Doubles,0,5,Shadow"
"54352,9467,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Blizzard,Shadow,Champion League,Doubles,4,1,Blizzard"
"54354,9467,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Blizzard,Shadow,Academy League,Doubles,1,4,Shadow"
"54349,9467,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Blizzard,Shadow,Premier League,Standard,2,3,Shadow"
"54351,9467,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Blizzard,Shadow,Master League,Standard,0,5,Shadow"
"54353,9467,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Blizzard,Shadow,Champion League,Standard,4,1,Blizzard"
"54355,9467,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Blizzard,Shadow,Academy League,Standard,2,3,Shadow"
"54356,9468,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wolves,Lightning,Premier League,Doubles,3,2,Wolves"
"54358,9468,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wolves,Lightning,Master League,Doubles,4,1,Wolves"
"54360,9468,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wolves,Lightning,Champion League,Doubles,0,5,Lightning"
"54362,9468,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wolves,Lightning,Academy League,Doubles,0,5,Lightning"
"54357,9468,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wolves,Lightning,Premier League,Standard,2,3,Lightning"
"54359,9468,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wolves,Lightning,Master League,Standard,2,3,Lightning"
"54361,9468,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wolves,Lightning,Champion League,Standard,2,3,Lightning"
"54363,9468,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Wolves,Lightning,Academy League,Standard,2,3,Lightning"
"54364,9469,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Ducks,Pirates,Master League,Doubles,2,3,Pirates"
"54366,9469,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Ducks,Pirates,Champion League,Doubles,2,3,Pirates"
"54368,9469,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Ducks,Pirates,Academy League,Doubles,3,2,Ducks"
"54370,9469,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Ducks,Pirates,Foundation League,Doubles,0,5,Pirates"
"54365,9469,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Ducks,Pirates,Master League,Standard,5,0,Ducks"
"54367,9469,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Ducks,Pirates,Champion League,Standard,2,3,Pirates"
"54369,9469,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Ducks,Pirates,Academy League,Standard,4,1,Ducks"
"54371,9469,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Ducks,Pirates,Foundation League,Standard,3,2,Ducks"
"54372,9470,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Sharks,Hawks,Master League,Doubles,2,3,Hawks"
"54374,9470,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Sharks,Hawks,Champion League,Doubles,5,0,Sharks"
"54376,9470,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Sharks,Hawks,Academy League,Doubles,2,3,Hawks"
"54378,9470,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Sharks,Hawks,Foundation League,Doubles,3,2,Sharks"
"54373,9470,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Sharks,Hawks,Master League,Standard,5,0,Sharks"
"54375,9470,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Sharks,Hawks,Champion League,Standard,2,3,Hawks"
"54377,9470,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Sharks,Hawks,Academy League,Standard,5,0,Sharks"
"54379,9470,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Sharks,Hawks,Foundation League,Standard,1,4,Hawks"
"54380,9471,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Demolition,Elite,Master League,Doubles,1,4,Elite"
"54382,9471,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Demolition,Elite,Champion League,Doubles,1,4,Elite"
"54384,9471,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Demolition,Elite,Academy League,Doubles,4,1,Demolition"
"54386,9471,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Demolition,Elite,Foundation League,Doubles,5,0,Demolition"
"54381,9471,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Demolition,Elite,Master League,Standard,1,4,Elite"
"54383,9471,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Demolition,Elite,Champion League,Standard,4,1,Demolition"
"54385,9471,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Demolition,Elite,Academy League,Standard,1,4,Elite"
"54387,9471,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Demolition,Elite,Foundation League,Standard,3,2,Demolition"
"54388,9472,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Flames,Dodgers,Master League,Doubles,2,3,Dodgers"
"54390,9472,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Flames,Dodgers,Champion League,Doubles,3,2,Flames"
"54392,9472,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Flames,Dodgers,Academy League,Doubles,2,3,Dodgers"
"54394,9472,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Flames,Dodgers,Foundation League,Doubles,2,3,Dodgers"
"54389,9472,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Flames,Dodgers,Master League,Standard,2,3,Dodgers"
"54391,9472,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Flames,Dodgers,Champion League,Standard,4,1,Flames"
"54393,9472,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Flames,Dodgers,Academy League,Standard,2,3,Dodgers"
"54395,9472,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Flames,Dodgers,Foundation League,Standard,2,3,Dodgers"
"54396,9473,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Express,Outlaws,Premier League,Doubles,2,3,Outlaws"
"54398,9473,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Express,Outlaws,Master League,Doubles,1,4,Outlaws"
"54400,9473,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Express,Outlaws,Champion League,Doubles,1,4,Outlaws"
"54402,9473,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Express,Outlaws,Academy League,Doubles,4,1,Express"
"54397,9473,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Express,Outlaws,Premier League,Standard,1,4,Outlaws"
"54399,9473,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Express,Outlaws,Master League,Standard,4,1,Express"
"54401,9473,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Express,Outlaws,Champion League,Standard,3,2,Express"
"54403,9473,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Express,Outlaws,Academy League,Standard,2,3,Outlaws"
"54404,9474,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Spartans,Knights,Premier League,Doubles,5,0,Spartans"
"54406,9474,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Spartans,Knights,Master League,Doubles,2,3,Knights"
"54408,9474,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Spartans,Knights,Champion League,Doubles,1,4,Knights"
"54410,9474,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Spartans,Knights,Academy League,Doubles,0,5,Knights"
"54405,9474,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Spartans,Knights,Premier League,Standard,3,2,Spartans"
"54407,9474,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Spartans,Knights,Master League,Standard,2,3,Knights"
"54409,9474,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Spartans,Knights,Champion League,Standard,4,1,Spartans"
"54411,9474,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Spartans,Knights,Academy League,Standard,2,3,Knights"
"54412,9475,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Bears,Pandas,Premier League,Doubles,1,4,Pandas"
"54414,9475,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Bears,Pandas,Master League,Doubles,0,5,Pandas"
"54416,9475,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Bears,Pandas,Champion League,Doubles,3,2,Bears"
"54418,9475,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Bears,Pandas,Academy League,Doubles,4,1,Bears"
"54413,9475,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Bears,Pandas,Premier League,Standard,1,4,Pandas"
"54415,9475,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Bears,Pandas,Master League,Standard,1,4,Pandas"
"54417,9475,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Bears,Pandas,Champion League,Standard,5,0,Bears"
"54419,9475,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Bears,Pandas,Academy League,Standard,3,2,Bears"
"54420,9476,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Rhinos,Bulls,Premier League,Doubles,5,0,Rhinos"
"54422,9476,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Rhinos,Bulls,Master League,Doubles,0,5,Bulls"
"54424,9476,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Rhinos,Bulls,Champion League,Doubles,0,5,Bulls"
"54426,9476,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Rhinos,Bulls,Academy League,Doubles,0,5,Bulls"
"54421,9476,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Rhinos,Bulls,Premier League,Standard,4,1,Rhinos"
"54423,9476,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Rhinos,Bulls,Master League,Standard,0,5,Bulls"
"54425,9476,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Rhinos,Bulls,Champion League,Standard,1,4,Bulls"
"54427,9476,299,2025-04-03 00:00:00,2025-04-06 23:59:00,Rhinos,Bulls,Academy League,Standard,1,4,Bulls"
"54428,9477,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Puffins,Foxes,Master League,Doubles,3,2,Puffins"
"54430,9477,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Puffins,Foxes,Champion League,Doubles,4,1,Puffins"
"54432,9477,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Puffins,Foxes,Academy League,Doubles,4,1,Puffins"
"54434,9477,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Puffins,Foxes,Foundation League,Doubles,1,4,Foxes"
"54429,9477,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Puffins,Foxes,Master League,Standard,0,5,Foxes"
"54431,9477,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Puffins,Foxes,Champion League,Standard,4,1,Puffins"
"54433,9477,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Puffins,Foxes,Academy League,Standard,2,3,Foxes"
"54435,9477,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Puffins,Foxes,Foundation League,Standard,2,3,Foxes"
"54436,9478,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Sabres,Tyrants,Master League,Doubles,2,3,Tyrants"
"54438,9478,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Sabres,Tyrants,Champion League,Doubles,1,4,Tyrants"
"54440,9478,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Sabres,Tyrants,Academy League,Doubles,3,2,Sabres"
"54442,9478,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Sabres,Tyrants,Foundation League,Doubles,5,0,Sabres"
"54437,9478,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Sabres,Tyrants,Master League,Standard,1,4,Tyrants"
"54439,9478,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Sabres,Tyrants,Champion League,Standard,2,3,Tyrants"
"54441,9478,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Sabres,Tyrants,Academy League,Standard,4,1,Sabres"
"54443,9478,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Sabres,Tyrants,Foundation League,Standard,1,4,Tyrants"
"54444,9479,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Eclipse,Comets,Master League,Doubles,2,3,Comets"
"54446,9479,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Eclipse,Comets,Champion League,Doubles,3,2,Eclipse"
"54448,9479,300,2025-04-10 00:00:00,2025-04-13 23:59:00,Eclipse,Comets,Academy League,Doubles,2,3,Comets"
