"name,salary,sprocket_player_id,member_id,skill_group,franchise,Franchise Staff Position,slot,current_scrim_points,Eligible Until"
"Phantom-_-,15.0,3522,3581,Champion League,Pend,NA,NONE,0,Not Eligible"
"YxTSkullex,12.0,3523,3582,Academy League,FP,NA,NONE,0,Not Eligible"
"Bino,14.0,3524,3583,Champion League,FP,NA,NONE,0,Not Eligible"
"OrangeGamer,14.5,3525,3584,Champion League,FP,NA,NONE,0,Not Eligible"
"Crybound,12.0,3526,3585,Academy League,FP,NA,NONE,0,Not Eligible"
"Vulcan,19.5,3527,3586,Premier League,FP,NA,NONE,0,Not Eligible"
"Shlumpy,19.0,3528,3587,Premier League,Outlaws,NA,PLAYERE,5,Not Eligible"
"Linty,19.0,3529,3588,Premier League,FP,NA,NONE,0,Not Eligible"
"TheJollyKraken,11.0,3530,3589,Academy League,FP,NA,PLAYERG,0,Not Eligible"
"CBSQ,9.5,3531,3590,Foundation League,FP,NA,NONE,0,Not Eligible"
"joseph,14.5,3532,3591,Champion League,FP,NA,NONE,0,Not Eligible"
"nate14,13.0,3533,3592,Champion League,FA,NA,NONE,0,Not Eligible"
"Ltvian,14.5,3534,3593,Champion League,FP,NA,NONE,0,Not Eligible"
"King J Beats,14.0,3535,3594,Champion League,FP,NA,NONE,0,Not Eligible"
"m7hart,5.0,3536,3595,Foundation League,FP,NA,NONE,0,Not Eligible"
"auros,16.5,3537,3596,Master League,FP,NA,NONE,0,Not Eligible"
"Geo,18.0,3538,3597,Premier League,Pend,NA,NONE,0,Not Eligible"
"Vergil,16.0,3539,3598,Master League,Express,NA,PLAYERC,0,Not Eligible"
"jackskeloton,18.5,3540,3599,Premier League,FP,NA,NONE,0,Not Eligible"
"Allusivemammal,13.5,3541,3600,Champion League,FP,NA,NONE,0,Not Eligible"
"SaltyDiego,16.5,3542,3601,Master League,FP,NA,NONE,0,Not Eligible"
"Dawson,15.0,3543,3602,Champion League,FP,NA,NONE,0,Not Eligible"
"etharn,15.0,3544,3603,Champion League,FP,NA,NONE,0,Not Eligible"
"Dizz0lv,11.5,3545,3604,Academy League,FP,NA,NONE,0,Not Eligible"
"GatorMelon,16.0,3546,3605,Master League,FP,NA,NONE,0,Not Eligible"
"Trynot2cry91,12.5,3547,3606,Academy League,FP,NA,NONE,0,Not Eligible"
"Corgi,13.0,3548,3607,Champion League,FP,NA,NONE,0,Not Eligible"
"Thx_Ranger,13.0,3549,3608,Champion League,FP,NA,NONE,0,Not Eligible"
"Kaner,18.5,3550,3609,Premier League,FP,NA,NONE,0,Not Eligible"
"NoaBoa,13.0,3551,3610,Champion League,FP,NA,NONE,0,Not Eligible"
"kinetic,11.5,3552,3611,Academy League,FP,NA,NONE,0,Not Eligible"
"Koach,14.0,3553,3612,Champion League,FP,NA,NONE,0,Not Eligible"
"Driptain,18.0,3554,3613,Premier League,Outlaws,NA,PLAYERD,20,Not Eligible"
"Kronos Azureus,10.5,3555,3614,Academy League,Hurricanes,NA,PLAYERE,10,Not Eligible"
"Eniity,16.5,3556,3615,Master League,FP,NA,NONE,0,Not Eligible"
"Dalton,15.5,3557,3616,Master League,Flames,NA,NONE,0,Not Eligible"
"Injected,10.5,3558,3617,Academy League,FP,NA,NONE,0,Not Eligible"
"Washed,14.0,3559,3618,Champion League,FP,NA,NONE,0,Not Eligible"
"Mikey T,17.0,3560,3619,Master League,FP,NA,NONE,0,Not Eligible"
"Lutzy,11.5,3561,3620,Academy League,FP,NA,NONE,0,Not Eligible"
"ahmed,11.5,3562,3621,Academy League,FP,NA,NONE,0,Not Eligible"
"austin,18.5,3563,3622,Premier League,Pend,NA,NONE,0,Not Eligible"
"Fighting,13.5,3564,3623,Champion League,Jets,NA,PLAYERD,0,Not Eligible"
"CometRL,12.0,3565,3624,Academy League,FP,NA,NONE,0,Not Eligible"
"Mio,11.0,3566,3625,Academy League,Sharks,NA,PLAYERD,0,Not Eligible"
"GoldenEye_RL,14.5,3567,3626,Champion League,Pend,NA,NONE,0,Not Eligible"
"DarkEmperor,17.0,3568,3627,Master League,FP,NA,NONE,0,Not Eligible"
"MST,13.0,3569,3628,Champion League,FP,NA,NONE,0,Not Eligible"
"SJT,18.0,3570,3629,Premier League,FP,NA,NONE,0,Not Eligible"
"Vizoom,19.5,3571,3630,Premier League,FP,NA,PLAYERD,0,Not Eligible"
"Mouse,11.5,3572,3631,Academy League,Spectre,NA,PLAYERE,0,Not Eligible"
"Book,12.5,3573,3632,Academy League,FP,NA,NONE,0,Not Eligible"
"Kolesinho,14.0,3574,3633,Champion League,Rhinos,NA,PLAYERF,5,Not Eligible"
"Exy,20.0,3575,3634,Premier League,Bulls,Captain,PLAYERB,35,09 Dec 2025"
"Icarus,16.0,3576,3635,Master League,FP,NA,NONE,0,Not Eligible"
"K-lub,17.0,3577,3636,Master League,Flames,NA,PLAYERA,0,Not Eligible"
"ranneday,15.5,3578,3637,Master League,Sabres,NA,PLAYERE,0,Not Eligible"
"KobbbK,9.5,3579,3638,Foundation League,FP,NA,NONE,0,Not Eligible"
"ThePundit,12.5,3580,3639,Academy League,FP,NA,NONE,0,Not Eligible"
"Fenrir,13.0,3581,3640,Champion League,FA,NA,NONE,0,Not Eligible"
"FBstovergaming,8.5,3582,3641,Foundation League,FP,NA,NONE,0,Not Eligible"
"Drips,14.0,3583,3642,Champion League,FP,NA,NONE,0,Not Eligible"
"Live4_tomorrow,14.0,3584,3643,Champion League,Flames,NA,PLAYERD,0,Not Eligible"
"Buntum,14.0,3585,3644,Champion League,FP,NA,NONE,0,Not Eligible"
"Mooner,8.5,3586,3645,Foundation League,FP,NA,NONE,0,Not Eligible"
"Boltir,15.0,3587,3646,Champion League,FP,NA,NONE,0,Not Eligible"
"Med,12.5,3588,3647,Academy League,FP,NA,NONE,0,Not Eligible"
"Wimpy Cursed,13.5,3589,3648,Champion League,FP,NA,NONE,0,Not Eligible"
"Kalvadine,16.0,3590,3649,Master League,FP,NA,NONE,0,Not Eligible"
"xdmrfrosty.,11.0,3591,3650,Academy League,FP,NA,NONE,0,Not Eligible"
"tyl1to,14.0,3592,3651,Champion League,FP,NA,NONE,0,Not Eligible"
"Ryiian,12.0,3593,3652,Academy League,FP,NA,NONE,0,Not Eligible"
"Rusty,14.0,3594,3653,Champion League,FP,NA,NONE,0,Not Eligible"
"GeneralZippy,18.5,3595,3654,Premier League,FP,NA,NONE,0,Not Eligible"
"Undead,6.0,3596,3655,Foundation League,Foxes,Captain,PLAYERA,5,Not Eligible"
"Dirty,14.5,3597,3656,Champion League,FP,NA,NONE,0,Not Eligible"
"Lewwi,12.5,3598,3657,Academy League,FP,NA,PLAYERF,0,Not Eligible"
"Memerino,13.0,3599,3658,Champion League,FP,NA,NONE,0,Not Eligible"
"Envy,13.5,3600,3659,Champion League,FP,NA,PLAYERD,0,Not Eligible"
"MasterFB,14.5,3601,3660,Champion League,Bears,NA,PLAYERA,5,Not Eligible"
"Aekouks-III,14.0,3602,3661,Champion League,FP,NA,NONE,0,Not Eligible"
"ami,13.0,3603,3662,Champion League,FP,NA,NONE,0,Not Eligible"
"Shookuh,14.0,3604,3663,Champion League,FP,NA,NONE,0,Not Eligible"
"Collector,13.0,3605,3664,Champion League,FP,NA,NONE,0,Not Eligible"
"NEXLSN,12.0,3606,3665,Academy League,FP,NA,NONE,0,Not Eligible"
"Emezie,10.5,3607,3666,Academy League,FP,NA,NONE,0,Not Eligible"
"Flipped Edge,14.5,3608,3667,Champion League,FA,NA,NONE,0,Not Eligible"
"FoxHound Mulder,5.5,3609,3668,Foundation League,FP,NA,NONE,0,Not Eligible"
"loga,13.5,3610,3669,Champion League,FP,NA,NONE,0,Not Eligible"
"SZN When,11.5,3611,3670,Academy League,FP,NA,NONE,0,Not Eligible"
"Quilli,10.5,3612,3671,Academy League,Tyrants,NA,PLAYERE,10,Not Eligible"
"Flotsam,13.5,3613,3672,Champion League,FP,NA,NONE,0,Not Eligible"
"Grunt Rifle,12.5,3614,3673,Academy League,FP,NA,NONE,0,Not Eligible"
"rblake8,10.5,3615,3674,Academy League,Hive,NA,PLAYERF,0,Not Eligible"
"Rburn,10.5,3616,3675,Academy League,FP,NA,NONE,0,Not Eligible"
"Fermis,11.0,3617,3676,Academy League,FP,NA,NONE,0,Not Eligible"
"collinthewhale,13.5,3618,3677,Champion League,FP,NA,NONE,0,Not Eligible"
"Batch,13.0,3619,3678,Champion League,FP,NA,NONE,0,Not Eligible"
"Ricochet,13.5,3620,3679,Champion League,Outlaws,NA,PLAYERD,0,Not Eligible"
"1minatur,19.0,3621,3680,Premier League,FP,NA,NONE,0,Not Eligible"
"Camelot,9.5,3622,3681,Foundation League,FP,NA,NONE,0,Not Eligible"
"Reoite,15.5,3623,3682,Master League,FP,NA,NONE,0,Not Eligible"
"Smooth,5.0,3624,3683,Foundation League,FP,NA,NONE,0,Not Eligible"
"Kyti K,15.5,3625,3684,Master League,FA,NA,NONE,0,Not Eligible"
"Mai,15.0,3626,3685,Champion League,Shadow,NA,PLAYERC,50,09 Dec 2025"
"TWRATH,17.0,3627,3686,Master League,FP,NA,NONE,0,Not Eligible"
"Breky,10.5,3628,3687,Academy League,Eclipse,NA,PLAYERG,0,Not Eligible"
"Jern,17.0,3629,3688,Master League,FP,NA,NONE,0,Not Eligible"
"TechStudio,13.0,3630,3689,Champion League,FP,NA,NONE,0,Not Eligible"
"Juscotti,11.5,3631,3690,Academy League,FP,NA,NONE,0,Not Eligible"
"Clinic,5.0,3632,3691,Foundation League,FP,NA,NONE,0,Not Eligible"
"dad,15.5,3633,3692,Master League,FP,NA,NONE,0,Not Eligible"
"Laguna,13.5,3634,3693,Champion League,FP,NA,NONE,0,Not Eligible"
"Similars,16.5,3635,3694,Master League,FP,NA,NONE,0,Not Eligible"
"Blaudawg,10.5,3636,3695,Academy League,Demolition,Captain,PLAYERB,0,Not Eligible"
"TheNateSpecial,6.0,3637,3696,Foundation League,FP,NA,NONE,0,Not Eligible"
"theROOK,18.0,3638,3697,Premier League,FP,NA,NONE,0,Not Eligible"
"Night,11.5,3639,3698,Academy League,FP,NA,NONE,0,Not Eligible"
"JernejH2,16.0,3640,3699,Master League,Flames,NA,PLAYERC,0,Not Eligible"
"Ghumsi,15.5,3641,3700,Master League,FP,NA,NONE,0,Not Eligible"
"GiGi,17.0,3642,3701,Master League,FP,NA,NONE,0,Not Eligible"
"Tim,6.0,3643,3702,Foundation League,FP,NA,NONE,0,Not Eligible"
"Violenyxz,11.5,3644,3703,Academy League,FP,NA,NONE,0,Not Eligible"
"Squire,17.0,3645,3704,Master League,FP,NA,NONE,0,Not Eligible"
"Joemakespizza,12.0,3646,3705,Academy League,FP,NA,NONE,0,Not Eligible"
"TangentPlanes,11.0,3647,3706,Academy League,FP,NA,NONE,0,Not Eligible"
"Robzzz,14.5,3648,3707,Champion League,Bulls,Captain,PLAYERC,0,Not Eligible"
"Stagg,14.0,3649,3708,Champion League,FP,NA,PLAYERA,0,Not Eligible"
"sedalia,14.5,3650,3709,Champion League,FP,NA,NONE,0,Not Eligible"
"DJ45X,5.5,3651,3710,Foundation League,FP,NA,NONE,0,Not Eligible"
"Florence,16.0,3652,3711,Master League,FP,NA,NONE,0,Not Eligible"
"ON3xN3T,6.0,3653,3712,Foundation League,FP,NA,NONE,0,Not Eligible"
"AngryMayn,8.5,3654,3713,Foundation League,FP,NA,NONE,0,Not Eligible"
"quincy2112,13.5,3655,3714,Champion League,FP,NA,NONE,0,Not Eligible"
"KAYO,16.5,3656,3715,Master League,FA,NA,NONE,0,Not Eligible"
"Walsh,13.0,3657,3716,Champion League,Comets,NA,PLAYERC,0,Not Eligible"
"haydeaner,17.0,3658,3717,Master League,Pend,NA,NONE,0,Not Eligible"
"Carlos,13.0,3659,3718,Champion League,FP,NA,NONE,0,Not Eligible"
"Nilents,14.5,3660,3719,Champion League,Outlaws,Captain,PLAYERB,0,Not Eligible"
"Hefty,13.0,3661,3720,Champion League,FP,NA,NONE,0,Not Eligible"
"DZ,15.0,3662,3721,Champion League,Knights,General Manager,PLAYERA,0,Not Eligible"
"OneSubstance,15.5,3663,3722,Master League,FP,NA,NONE,0,Not Eligible"
"Metagriff,16.0,3664,3723,Master League,Foxes,Captain,PLAYERB,0,Not Eligible"
"Mcribby,5.0,3665,3724,Foundation League,FP,NA,NONE,0,Not Eligible"
"Hard Fault,6.0,3666,3725,Foundation League,Pend,NA,NONE,0,Not Eligible"
"GriimthereapeR,5.5,3667,3726,Foundation League,Pirates,NA,PLAYERF,5,Not Eligible"
"Literi,7.0,3668,3727,Foundation League,Pend,NA,NONE,0,Not Eligible"
"Kicker_1,7.5,3669,3728,Foundation League,Sabres,NA,PLAYERB,10,Not Eligible"
"Summit,16.5,3670,3729,Master League,FP,NA,NONE,0,Not Eligible"
"xGUERRAx509,12.5,3671,3730,Academy League,FP,NA,NONE,0,Not Eligible"
"ChromaToad,13.0,3672,3731,Champion League,FP,NA,NONE,0,Not Eligible"
"PortSo,13.0,3673,3732,Champion League,FP,NA,NONE,0,Not Eligible"
"Ascarii,15.5,3674,3733,Master League,FP,NA,NONE,0,Not Eligible"
"AKUMA,12.5,3675,3734,Academy League,Lightning,NA,PLAYERC,0,Not Eligible"
"Jnnr,16.0,3676,3735,Master League,Bears,NA,PLAYERD,0,Not Eligible"
"Aspen,17.5,3677,3736,Master League,FP,NA,NONE,0,Not Eligible"
"u1tra,17.5,3678,3737,Master League,Comets,NA,PLAYERE,0,Not Eligible"
"YoSoyTman,18.5,3679,3738,Premier League,FP,NA,NONE,0,Not Eligible"
"BIGTEXx,5.0,3680,3739,Foundation League,FP,NA,NONE,0,Not Eligible"
"vvvv_ops,5.0,3681,3740,Foundation League,FP,NA,NONE,0,Not Eligible"
"JustABlade,13.0,3682,3741,Champion League,Foxes,NA,PLAYERF,0,Not Eligible"
"Le Aiko,11.5,3683,3742,Academy League,FP,NA,NONE,0,Not Eligible"
"Jedi,13.5,3684,3743,Champion League,FP,NA,NONE,0,Not Eligible"
"figgy,13.0,3685,3744,Champion League,FP,NA,NONE,0,Not Eligible"
"Yooshi,12.0,3686,3745,Academy League,FP,NA,NONE,0,Not Eligible"
"Guyapino,12.0,3687,3746,Academy League,FP,NA,PLAYERE,0,Not Eligible"
"Aaidan8tor,15.5,3688,3747,Master League,Spartans,NA,PLAYERA,0,Not Eligible"
"Hyperr,17.0,3689,3748,Master League,FP,NA,NONE,0,Not Eligible"
"xaevy!,18.5,3690,3749,Premier League,FP,NA,NONE,0,Not Eligible"
"SyrupBlood,16.0,3691,3750,Master League,Outlaws,Assistant General Manager,PLAYERA,0,Not Eligible"
"el guapo,13.5,3692,3751,Champion League,FP,NA,NONE,0,Not Eligible"
"dual,16.5,3693,3752,Master League,FP,NA,NONE,0,Not Eligible"
"Rocket,13.0,3694,3753,Champion League,FP,NA,NONE,0,Not Eligible"
"Thats P Neat,13.0,3695,3754,Champion League,FP,NA,NONE,0,Not Eligible"
"Beene,19.0,3696,3755,Premier League,FP,NA,NONE,0,Not Eligible"
"Dolphinpuck,16.0,3697,3756,Master League,FP,NA,NONE,0,Not Eligible"
"Phillys,18.5,3698,3757,Premier League,FP,NA,NONE,0,Not Eligible"
"Clank,13.5,3699,3758,Champion League,FP,NA,NONE,0,Not Eligible"
"Spench,12.5,3700,3759,Academy League,FP,NA,NONE,0,Not Eligible"
"Eczotiik,12.0,3701,3760,Academy League,FP,NA,NONE,0,Not Eligible"
"pwapp,17.0,3702,3761,Master League,FA,NA,NONE,0,Not Eligible"
"Riptide;),16.0,3703,3762,Master League,FP,NA,NONE,0,Not Eligible"
"Adba,10.0,3704,3763,Foundation League,FP,NA,NONE,0,Not Eligible"
"Scharf,14.5,3705,3764,Champion League,FP,NA,PLAYERD,0,Not Eligible"
"Valais,18.5,3706,3765,Premier League,Lightning,General Manager,NONE,0,Not Eligible"
"ImMediocre,14.0,3707,3766,Champion League,FP,NA,NONE,0,Not Eligible"
"IC3,11.0,3708,3767,Academy League,FP,NA,NONE,0,Not Eligible"
"Murch,15.5,3709,3768,Master League,FP,NA,NONE,0,Not Eligible"
"CursingDuck,12.0,3710,3769,Academy League,Rhinos,NA,PLAYERB,0,Not Eligible"
"Deathshadow,18.5,3711,3770,Premier League,Hurricanes,NA,PLAYERD,0,Not Eligible"
"Asteroid,13.5,3712,3771,Champion League,FP,NA,NONE,0,Not Eligible"
"Westleysn1pes,11.5,3713,3772,Academy League,Foxes,Captain,PLAYERA,0,Not Eligible"
"Turbo8k,11.5,3714,3773,Academy League,FP,NA,NONE,0,Not Eligible"
"ben_jin,13.0,3715,3774,Champion League,FP,NA,NONE,0,Not Eligible"
"Jasond,11.5,3716,3775,Academy League,FP,NA,NONE,0,Not Eligible"
"Teriall,14.0,3717,3776,Champion League,FP,NA,NONE,0,Not Eligible"
"ARC BBALL22,18.5,3718,3777,Premier League,Waivers,NA,NONE,0,Not Eligible"
"S T E E Z Y,11.0,3719,3778,Academy League,FP,NA,NONE,0,Not Eligible"
"CheeseCakes Own,13.0,3720,3779,Champion League,Foxes,NA,PLAYERC,10,Not Eligible"
"barretta,13.5,3721,3780,Champion League,Pend,NA,NONE,0,Not Eligible"
"PEAKLEGEND,17.0,3722,3781,Master League,Dodgers,NA,PLAYERA,15,Not Eligible"
"TyRodgers,16.5,3723,3782,Master League,FP,NA,NONE,0,Not Eligible"
"yuki.,18.0,3724,3783,Premier League,FP,NA,NONE,0,Not Eligible"
"JoeExotic,14.0,3725,3784,Champion League,FP,NA,NONE,0,Not Eligible"
"XsNIPER50,13.5,3726,3785,Champion League,Elite,General Manager,PLAYERB,0,Not Eligible"
"Clancaster23,5.0,3727,3786,Foundation League,FP,NA,NONE,0,Not Eligible"
"DrCold,5.0,3728,3787,Foundation League,FP,NA,NONE,0,Not Eligible"
"King__Icy,11.5,3729,3788,Academy League,FP,NA,NONE,0,Not Eligible"
"Rygiic,11.5,3730,3789,Academy League,FP,NA,NONE,0,Not Eligible"
"BardTaen,13.5,3731,3790,Champion League,FP,NA,NONE,0,Not Eligible"
"TheSeltrain,13.5,3732,3791,Champion League,Shadow,NA,PLAYERE,0,Not Eligible"
"AgentNightmare,14.0,3733,3792,Champion League,FP,NA,NONE,0,Not Eligible"
"Virus8,18.5,3734,3793,Premier League,FP,NA,NONE,0,Not Eligible"
"Abyss33,13.5,3735,3794,Champion League,FP,NA,PLAYERA,0,Not Eligible"
"p0larbear,17.0,3736,3795,Master League,FP,NA,NONE,0,Not Eligible"
"JHan,15.5,3737,3796,Master League,Eclipse,Assistant General Manager,NONE,0,Not Eligible"
"timed,19.0,3738,3797,Premier League,FP,NA,NONE,0,Not Eligible"
"Wichita,9.0,3739,3798,Foundation League,FP,NA,NONE,0,Not Eligible"
"Afterburner3375,19.0,3740,3799,Premier League,Knights,NA,PLAYERC,0,Not Eligible"
"Muffinz_,14.0,3741,3800,Champion League,Aviators,NA,PLAYERG,0,Not Eligible"
"gamer RIchard,17.0,3742,3801,Master League,FP,NA,NONE,0,Not Eligible"
"tmdt,13.5,3743,3802,Champion League,FP,NA,NONE,0,Not Eligible"
"Deathanian,11.0,3744,3803,Academy League,FP,NA,NONE,0,Not Eligible"
"Duggy,17.0,3745,3804,Master League,FP,NA,NONE,0,Not Eligible"
"Cuco :[,18.5,3746,3805,Premier League,FP,NA,NONE,0,Not Eligible"
"ColemanA,19.0,3747,3806,Premier League,FP,NA,NONE,0,Not Eligible"
"Ma4nn,7.5,3748,3807,Foundation League,FP,NA,PLAYERF,0,Not Eligible"
"Smokie,10.5,3749,3808,Academy League,Pend,NA,NONE,0,Not Eligible"
"Waistin,18.5,3750,3809,Premier League,FP,NA,NONE,0,Not Eligible"
"xGlitzey,16.0,3751,3810,Master League,FP,NA,NONE,0,Not Eligible"
"Lilspud,16.5,3752,3811,Master League,FP,NA,NONE,0,Not Eligible"
"Evyahn,20.0,3753,3812,Premier League,Pend,NA,NONE,0,Not Eligible"
"Mintwerd,15.0,3754,3813,Champion League,FP,NA,NONE,0,Not Eligible"
"barbershop,15.5,3755,3814,Master League,FP,NA,NONE,0,Not Eligible"
"Bioeffect,13.5,3756,3815,Champion League,FP,NA,NONE,0,Not Eligible"
"Aqua,18.5,3757,3816,Premier League,FP,NA,NONE,0,Not Eligible"
"Bullseye432,15.5,3758,3817,Master League,FP,NA,NONE,0,Not Eligible"
"ChieferGod,18.5,3759,3818,Premier League,FP,NA,NONE,0,Not Eligible"
"Mantislay,7.0,3760,3819,Foundation League,FP,NA,NONE,0,Not Eligible"
"hostdog,11.0,3761,3820,Academy League,FP,NA,NONE,0,Not Eligible"
"ImDemoing,9.0,3762,3821,Foundation League,FP,NA,NONE,0,Not Eligible"
"Zirki,15.5,3763,3822,Master League,Hive,NA,PLAYERC,0,Not Eligible"
"Tazrm,15.5,3764,3823,Master League,FP,NA,NONE,0,Not Eligible"
"celestial,19.0,3765,3824,Premier League,Pend,NA,NONE,0,Not Eligible"
"Helix007,14.5,3766,3825,Champion League,FP,NA,NONE,0,Not Eligible"
"Firery,10.5,3767,3826,Academy League,FP,NA,NONE,0,Not Eligible"
"KentheSilencer,15.5,3768,3827,Master League,FP,NA,NONE,0,Not Eligible"
"dilldikkle,13.0,3769,3828,Champion League,FP,NA,NONE,0,Not Eligible"
"Loko Deputy,13.5,3770,3829,Champion League,FP,NA,PLAYERF,0,Not Eligible"
"PappaPiya,15.5,3771,3830,Master League,Foxes,NA,PLAYERF,0,Not Eligible"
"_Will_,11.5,3772,3831,Academy League,FP,NA,PLAYERD,0,Not Eligible"
"littlecockroach,16.5,3773,3832,Master League,FP,NA,NONE,0,Not Eligible"
"DarkHero,14.0,3774,3833,Champion League,Ducks,Captain,PLAYERG,0,Not Eligible"
"Rotaxary,11.5,3775,3834,Academy League,FP,NA,NONE,0,Not Eligible"
"Cremenyan,14.5,3776,3835,Champion League,FP,NA,NONE,0,Not Eligible"
"Poke,15.0,3777,3836,Champion League,FA,NA,NONE,0,Not Eligible"
"Zenzen0607,5.0,3778,3837,Foundation League,Sharks,NA,PLAYERD,0,Not Eligible"
"Soupy,10.5,3779,3838,Academy League,FP,NA,PLAYERH,0,Not Eligible"
"TheHound0805,11.0,3780,3839,Academy League,Foxes,NA,PLAYERF,0,Not Eligible"
"Masn,13.0,3781,3840,Champion League,FP,NA,NONE,0,Not Eligible"
"Davi,16.5,3782,3841,Master League,FP,NA,NONE,0,Not Eligible"
"Pyrofusion98,6.5,3783,3842,Foundation League,FP,NA,NONE,0,Not Eligible"
"Monkeybacon1123,13.0,3784,3843,Champion League,FP,NA,NONE,0,Not Eligible"
"Chrsor,16.0,3785,3844,Master League,FP,NA,NONE,0,Not Eligible"
"Nyx,15.5,3786,3845,Master League,FP,NA,NONE,0,Not Eligible"
"24hrs,14.5,3787,3846,Champion League,FP,NA,NONE,0,Not Eligible"
"Phancy,14.0,3788,3847,Champion League,FP,NA,NONE,0,Not Eligible"
"PYROct,14.0,3789,3848,Champion League,FP,NA,NONE,0,Not Eligible"
"HannandGrenade,13.0,3790,3849,Champion League,Hive,General Manager,PLAYERD,0,Not Eligible"
"5/3rds Stupid,16.0,3791,3850,Master League,FP,NA,NONE,0,Not Eligible"
"The Real BIG MAC,15.5,3792,3851,Master League,FP,NA,NONE,0,Not Eligible"
"Kazuto,14.0,3793,3852,Champion League,Pend,NA,NONE,0,Not Eligible"
"EvilMarthy,16.5,3794,3853,Master League,FP,NA,PLAYERA,0,Not Eligible"
"Nightraptor,12.5,3795,3854,Academy League,FP,NA,NONE,0,Not Eligible"
"PYRO,6.5,3796,3855,Foundation League,FP,NA,NONE,0,Not Eligible"
"TheBigBangShot,11.0,3797,3856,Academy League,FP,NA,NONE,0,Not Eligible"
"Frogdinho,11.0,3798,3857,Academy League,FP,NA,NONE,0,Not Eligible"
"breww,16.5,3799,3858,Master League,FP,NA,NONE,0,Not Eligible"
"Eject.,14.0,3800,3859,Champion League,FP,NA,NONE,0,Not Eligible"
"Mattisok,5.0,3801,3860,Foundation League,FP,NA,NONE,0,Not Eligible"
"ipitmyshanties,15.0,3802,3861,Champion League,FP,NA,NONE,0,Not Eligible"
"Caguama,13.0,3803,3862,Champion League,FA,NA,NONE,0,Not Eligible"
"Oceans,17.5,3804,3863,Master League,FP,NA,NONE,0,Not Eligible"
"Jaesick,11.0,3805,3864,Academy League,FP,NA,NONE,0,Not Eligible"
"CheffReaper,16.5,3806,3865,Master League,FP,NA,NONE,0,Not Eligible"
"MortalSnacks,10.5,3807,3866,Academy League,FP,NA,PLAYERG,0,Not Eligible"
"DGT,14.5,3808,3867,Champion League,FP,NA,NONE,0,Not Eligible"
"SikeS,13.0,3809,3868,Champion League,FP,NA,NONE,0,Not Eligible"
"WalmartDumbells,16.0,3810,3869,Master League,FP,NA,NONE,0,Not Eligible"
"Glock.,16.0,3811,3870,Master League,FP,NA,NONE,0,Not Eligible"
"Siege,16.0,3812,3871,Master League,FP,NA,NONE,0,Not Eligible"
"MasterJuego,5.0,3813,3872,Foundation League,FP,NA,NONE,0,Not Eligible"
"GoofyGogurt,15.5,3814,3873,Master League,FP,NA,NONE,0,Not Eligible"
"nl_Purple,11.5,3815,3874,Academy League,Bulls,NA,PLAYERE,0,Not Eligible"
"ImNotTito,11.5,3816,3875,Academy League,FP,NA,NONE,0,Not Eligible"
"Adraft,17.5,3817,3876,Master League,FP,NA,NONE,0,Not Eligible"
"RogueReaperr,6.0,3818,3877,Foundation League,FP,NA,NONE,0,Not Eligible"
"M Wazowski,14.0,3819,3878,Champion League,FP,NA,NONE,0,Not Eligible"
"zaypeg,19.5,3820,3879,Premier League,FP,NA,NONE,0,Not Eligible"
"BeardedJackyl27,5.5,3821,3880,Foundation League,FP,NA,NONE,0,Not Eligible"
"D4NK,10.0,3822,3881,Foundation League,FP,NA,NONE,0,Not Eligible"
"Kada,19.0,3823,3882,Premier League,FP,NA,NONE,0,Not Eligible"
"Jam,12.5,3824,3883,Academy League,FP,NA,NONE,0,Not Eligible"
"gift,17.5,3825,3884,Master League,FP,NA,NONE,0,Not Eligible"
"2 Slow Ski,11.5,3826,3885,Academy League,FP,NA,NONE,0,Not Eligible"
"Logic,16.0,3827,3886,Master League,FP,NA,NONE,0,Not Eligible"
"Hippie,13.5,3828,3887,Champion League,FP,NA,NONE,0,Not Eligible"
"GameGang,14.5,3829,3888,Champion League,Wolves,General Manager,PLAYERA,0,Not Eligible"
"BattleSheep,15.0,3830,3889,Champion League,FP,NA,NONE,0,Not Eligible"
"NITROUS HAZZARD,11.0,3831,3890,Academy League,FP,NA,NONE,0,Not Eligible"
"BRXNDAVELI,10.5,3832,3891,Academy League,FP,NA,NONE,0,Not Eligible"
"St1ck,10.5,3833,3892,Academy League,Pend,NA,NONE,0,Not Eligible"
"Jaralyze,12.0,3834,3893,Academy League,FP,NA,NONE,0,Not Eligible"
"KJR,16.0,3835,3894,Master League,FP,NA,NONE,0,Not Eligible"
"DocDrewskii,16.0,3836,3895,Master League,FP,NA,NONE,0,Not Eligible"
"Sicko,16.0,3837,3896,Master League,FP,NA,NONE,0,Not Eligible"
"PillyKess81,5.5,3838,3897,Foundation League,FP,NA,NONE,0,Not Eligible"
"mash-potat,11.5,3839,3898,Academy League,FP,NA,NONE,0,Not Eligible"
"PearBear,13.5,3840,3899,Champion League,FP,NA,NONE,0,Not Eligible"
"admist,17.0,3841,3900,Master League,FP,NA,NONE,0,Not Eligible"
"kaydo,19.0,3842,3901,Premier League,Aviators,NA,PLAYERC,0,Not Eligible"
"GoonKiloz,8.5,3843,3902,Foundation League,Pirates,NA,PLAYERA,0,Not Eligible"
"NIMBO,6.5,3844,3903,Foundation League,FP,NA,NONE,0,Not Eligible"
"nk,18.5,3845,3904,Premier League,Pend,NA,NONE,0,Not Eligible"
